robust, target, y_pred, time_setup, time_star, time_verify, line_number, file_path, y1, y2, y3, y4, y5, y6, y7, y8, y9, y10
1, 1, 1, 0.008241, 0.063257, 2.563008, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0026.mat, 20.609486, 2.742841, 0.658429, 0.249223, 11.529634, 8.811295, -7.133877, 3.792550, -0.596496, -3.392505
1, 1, 1, 0.006083, 0.065427, 2.533866, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0001.mat, 37.584068, -0.971082, 2.696457, 26.817669, 24.064716, -16.708061, -20.404324, 23.074671, 12.081257, 0.715067
1, 1, 1, 0.010052, 0.086831, 2.521328, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0039.mat, 28.302841, 16.647333, 1.412877, 19.191420, 10.189640, 10.316474, -11.526573, 18.222075, 12.653537, 6.277644
1, 1, 1, 0.006078, 0.066512, 2.502613, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0035.mat, 31.739828, 2.517135, -4.511262, 11.262112, 0.361039, 7.542692, -21.356707, -17.769800, 22.667120, -4.412996
1, 1, 1, 0.006540, 0.075009, 2.696644, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0053.mat, 27.727198, -1.700665, 0.333668, 13.148318, 8.065360, 10.459820, -10.147537, -28.784750, 13.612020, 11.004125
1, 1, 1, 0.011129, 0.095830, 2.612184, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0048.mat, 28.777710, 19.104292, 9.358181, 1.196692, 8.624847, -3.191882, 10.093864, -5.909289, -5.135490, 22.159618
1, 1, 1, 0.006285, 0.065720, 2.574774, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0044.mat, 18.908318, 8.208337, 10.968596, 1.892373, 7.217370, -3.161505, 4.263346, -2.777467, 3.711358, 6.237455
1, 1, 1, 0.006040, 0.064368, 2.967118, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0059.mat, 20.901476, 4.768583, -14.401760, 10.760668, 16.375664, 0.733727, -19.379881, -4.513057, 4.009470, 11.142445
1, 1, 1, 0.017015, 0.105010, 2.627294, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0072.mat, 27.928730, 2.061098, -5.465889, 21.057808, 8.427433, 11.651805, -10.765752, -8.763108, 11.493147, 16.908939
1, 1, 1, 0.006264, 0.069970, 2.585667, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0016.mat, 26.173769, 15.058268, 15.306360, 17.321598, 12.915958, -17.111132, -16.173672, -10.842225, 10.225792, 5.486131
1, 2, 2, 0.006178, 0.071120, 2.824676, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\730\360\730-360-0031.mat, -18.611446, 19.085289, -13.624139, 8.224814, -24.121899, 6.332768, -25.162909, 13.458285, -5.537726, -25.663839
1, 2, 2, 0.006496, 0.063993, 2.830742, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\730\360\730-360-0034.mat, 8.443934, 17.704737, 5.243739, -4.601284, 11.075916, -1.492912, -3.506636, 5.439415, 0.421042, 6.587544
1, 2, 2, 0.006648, 0.067160, 3.001498, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\730\360\730-360-0020.mat, -15.575167, 16.298464, 3.294636, 0.979183, -9.298796, 6.939486, -10.257863, 5.455019, -8.623164, -12.208817
1, 2, 2, 0.006648, 0.073974, 3.075809, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\730\360\730-360-0006.mat, 3.647095, 13.926203, -30.023401, -3.163023, -13.557967, -12.268255, -13.966860, -2.811980, 1.738024, -11.333052
1, 2, 2, 0.006145, 0.064348, 2.824313, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\730\360\730-360-0040.mat, -8.620134, 9.642553, 4.904836, -1.421625, -3.374244, 4.450243, -5.671237, 2.255144, -7.490633, -10.931290
1, 2, 2, 0.006112, 0.062910, 3.018312, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\730\360\730-360-0026.mat, -4.246726, 8.883118, -3.612688, 2.736146, -5.141286, 3.662267, -7.949797, -0.305171, 0.202765, 3.987136
1, 2, 2, 0.006292, 0.064324, 2.766402, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\730\360\730-360-0012.mat, 11.364833, 20.980997, 2.010225, 0.380556, 14.235945, -11.409965, -11.263683, 11.550525, -1.950099, 6.867729
1, 2, 2, 0.006415, 0.068238, 2.845592, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\730\360\730-360-0009.mat, 4.947760, 11.566853, -2.115616, -6.961730, 2.236189, -7.077472, -9.701481, 4.399695, 0.534737, -9.814976
1, 2, 2, 0.006187, 0.064429, 2.815881, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\730\360\730-360-0011.mat, -2.674306, 29.149755, 13.779175, -13.293913, -24.135281, 19.325289, -2.085336, -16.373220, 8.819280, 12.111647
1, 2, 2, 0.006269, 0.064815, 2.791018, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\730\360\730-360-0038.mat, 4.438095, 12.348256, -1.736389, -1.483735, -0.095224, -5.980244, -9.183962, 3.879747, 0.671120, -4.552783
1, 3, 3, 0.006076, 0.066438, 2.587975, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\2989\138035\2989-138035-0073.mat, 32.442406, 29.328989, 49.204914, 4.501334, -1.871277, 35.533203, 21.696453, 8.118646, 11.511971, -10.306019
1, 3, 3, 0.009880, 0.084059, 2.641447, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\2989\138035\2989-138035-0078.mat, 7.076013, 40.235855, 51.089836, -2.479109, -13.399531, 12.627621, 15.206047, -9.973776, -11.501786, 9.034493
1, 3, 3, 0.006097, 0.064515, 2.642131, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\2989\138035\2989-138035-0021.mat, 11.160727, 14.850978, 25.626364, -0.167760, 6.330825, -7.421180, 6.946645, 0.077775, -5.996581, 3.761226
1, 3, 3, 0.006394, 0.065957, 2.718107, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\2989\138035\2989-138035-0066.mat, 9.319886, 6.974654, 13.786521, 6.057736, 3.892724, -4.960584, 1.851109, -3.517082, 0.714777, 5.131736
1, 3, 3, 0.006254, 0.065688, 2.655834, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\2989\138035\2989-138035-0036.mat, 26.021410, 13.109475, 45.696369, 22.345316, -5.693413, 19.692436, 19.088308, -2.513694, 6.333725, -6.246187
1, 3, 3, 0.009409, 0.079300, 2.594096, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\2989\138035\2989-138035-0007.mat, -1.401448, 11.683860, 20.900017, -7.012153, -14.018706, -3.723570, 17.730705, 11.877084, -11.624899, 10.182854
1, 3, 3, 0.006266, 0.066441, 2.671422, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\2989\138035\2989-138035-0004.mat, 13.899078, 5.805397, 28.864666, 18.626308, 5.043622, -7.256307, 15.546076, 5.127895, 11.476951, -1.307498
1, 3, 3, 0.006060, 0.064323, 2.657542, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\2989\138035\2989-138035-0046.mat, 6.206966, 12.898755, 23.813725, 9.955755, -1.964434, -5.096153, 12.175983, 4.497437, 0.831265, 0.795682
1, 3, 3, 0.006216, 0.064894, 2.647048, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\2989\138035\2989-138035-0055.mat, 3.234832, 11.496079, 13.103931, -6.962309, 7.374301, -3.891352, 4.372619, 8.405295, -9.573380, -1.785056
1, 3, 3, 0.007075, 0.081348, 2.757039, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\2989\138035\2989-138035-0060.mat, 12.433992, 12.426357, 18.402414, 4.810768, 8.582444, -6.087248, 3.572101, 6.730162, -3.735566, 3.567237
1, 4, 4, 0.006235, 0.064825, 2.973418, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4195\17507\4195-17507-0004.mat, -2.313181, -5.766332, 0.165876, 20.648016, -5.791876, -12.637112, -5.850395, 7.111108, 13.426600, -5.161950
1, 4, 4, 0.006229, 0.069906, 2.958287, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4195\17507\4195-17507-0033.mat, 8.265047, 3.145976, 4.159698, 21.553385, 5.669252, -3.704558, -0.031356, 1.012854, 4.755401, 14.950753
1, 4, 4, 0.006068, 0.063325, 2.785079, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4195\17507\4195-17507-0019.mat, -2.485498, -0.863849, 9.488015, 11.328055, -10.319733, 7.931989, 7.442626, -10.265953, 1.957909, 3.995352
1, 4, 4, 0.005989, 0.065379, 3.175622, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4195\17507\4195-17507-0030.mat, -0.639216, -11.293333, 1.761560, 18.192556, -16.269102, -0.447003, 8.515685, -6.022692, 12.839129, -5.041385
1, 4, 4, 0.006273, 0.082895, 2.816020, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4195\17507\4195-17507-0016.mat, 6.128626, -11.812982, 0.896229, 11.839252, -7.143846, 10.477661, 10.345117, 10.712986, 11.376478, -15.917094
1, 4, 4, 0.005978, 0.063872, 2.879940, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4195\17507\4195-17507-0008.mat, -30.784431, -9.149037, -30.290503, 14.941607, -14.582495, -2.554737, -5.651515, 8.374532, 3.565360, -3.751128
1, 4, 4, 0.006183, 0.065922, 2.819380, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4195\17507\4195-17507-0001.mat, 6.276465, 5.676254, 10.142513, 20.583143, -4.651136, -7.125370, 2.389706, -2.912020, 9.856054, 14.312464
1, 4, 4, 0.006392, 0.065505, 2.946845, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4195\17507\4195-17507-0021.mat, -36.185368, -2.062603, -33.776489, 33.778477, -51.847034, 4.633039, 1.205303, -3.368546, 11.291706, 4.177040
1, 4, 4, 0.006521, 0.063539, 2.818462, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4195\17507\4195-17507-0044.mat, 17.038776, -9.675282, -8.512610, 23.516695, 8.454147, -13.909931, -19.335022, 6.087631, 14.554991, -6.307590
1, 4, 4, 0.006198, 0.066481, 2.960841, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4195\17507\4195-17507-0048.mat, 18.141075, -24.177643, -1.219480, 43.586388, -11.637489, -10.731747, 8.771716, -10.311707, 36.821457, 2.064556
1, 5, 5, 0.006272, 0.063523, 2.829616, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\125\121342\125-121342-0025.mat, 3.172307, -1.530656, -2.659817, -2.547585, 10.735194, 0.772727, 2.780697, 1.388670, 0.601755, 2.436654
1, 5, 5, 0.006237, 0.067961, 3.341785, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\125\121342\125-121342-0003.mat, 4.568100, -4.698958, -2.149387, 0.710441, 11.063968, -6.711417, -2.224855, 3.354516, 2.162509, -2.291737
2, 5, 3, 0.006332, 0.088053, 3.122236, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\125\121342\125-121342-0011.mat, 1.307175, 2.486718, 2.928637, -1.187248, 2.675714, -0.469779, 0.665758, 1.723512, -1.762026, -1.216430
1, 5, 5, 0.006226, 0.065617, 3.002007, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\125\121342\125-121342-0036.mat, 7.081907, 2.847824, -0.157146, 1.742443, 24.521227, -12.682874, 1.100933, 13.085883, -1.156150, 6.660739
1, 5, 5, 0.006376, 0.068346, 3.030534, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\125\121342\125-121342-0001.mat, -4.108041, -5.336343, -7.336517, -8.261338, 11.088309, -4.295518, 6.285441, 2.969911, 2.532709, 0.413089
1, 5, 5, 0.006005, 0.062757, 3.128313, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\125\121342\125-121342-0007.mat, -2.823489, -9.443737, -10.249840, -3.787968, 11.385362, -4.244808, 3.302090, 2.086476, 4.980785, 3.519926
1, 5, 5, 0.006138, 0.063593, 2.891132, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\125\121342\125-121342-0033.mat, 11.294809, -7.002642, -8.670081, 2.498341, 25.907888, -14.159935, -5.704787, 17.279257, 4.240222, -3.981662
1, 5, 5, 0.006445, 0.070483, 3.195344, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\125\121342\125-121342-0014.mat, 8.253898, 8.034433, -0.310945, 3.092371, 12.171745, -4.845482, -6.254393, 6.847947, -3.233296, 4.787895
1, 5, 5, 0.006300, 0.065602, 3.585539, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\125\121342\125-121342-0015.mat, 10.608128, 10.115883, 2.375655, 8.294474, 15.999753, -14.322842, -10.531356, 9.696185, -2.419851, 4.477649
1, 5, 5, 0.006782, 0.063701, 3.188642, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\125\121342\125-121342-0020.mat, 0.203299, -2.889408, 1.198620, -6.556523, 15.735041, -2.065794, 9.389739, 8.601802, -0.971560, -3.037301
1, 6, 6, 0.006286, 0.063982, 2.746261, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4014\186176\4014-186176-0040.mat, 2.524595, 3.119569, 5.943945, 0.879581, -5.393973, 13.639968, 6.802562, -4.660480, 7.518404, 1.301467
1, 6, 6, 0.006852, 0.062155, 3.037471, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4014\186176\4014-186176-0014.mat, 20.622213, 10.465649, 18.456791, 9.577688, -11.861729, 26.655718, 10.106793, -6.765447, 22.072012, 5.110379
1, 6, 6, 0.006253, 0.065168, 2.929984, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4014\186176\4014-186176-0002.mat, 3.404555, -7.677368, -20.074205, -0.650657, 0.767850, 11.819446, -3.062020, -10.312119, 6.642536, 7.043149
1, 6, 6, 0.006036, 0.064480, 3.026201, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4014\186176\4014-186176-0024.mat, -3.395314, 10.891297, -2.025187, -5.465513, -14.891090, 14.703942, -5.269596, -16.053175, 10.975855, 8.335724
1, 6, 6, 0.006273, 0.072271, 3.122411, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4014\186176\4014-186176-0020.mat, 7.077699, -0.142236, 6.042021, 7.805665, -3.895177, 19.164343, 2.553340, 7.284691, -1.127153, -15.286543
1, 6, 6, 0.006438, 0.067983, 2.818114, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4014\186176\4014-186176-0027.mat, 6.097896, 4.854981, 4.105316, 1.346465, -6.901809, 12.714873, 1.467024, -2.932997, 8.521431, 0.327762
1, 6, 6, 0.006123, 0.066862, 3.059397, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4014\186176\4014-186176-0032.mat, -1.472317, 2.287734, 4.095464, 5.319976, -10.570557, 11.500835, 0.525420, -3.359947, 3.360463, -4.037755
1, 6, 6, 0.007225, 0.108634, 3.185911, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4014\186176\4014-186176-0017.mat, 2.461774, 14.000420, 2.581439, -7.271140, -13.566806, 17.301893, -0.851626, -16.547762, 11.898648, 12.280407
1, 6, 6, 0.006424, 0.066834, 3.066958, 56, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\4014\186176\4014-186176-0015.mat, -4.667122, -2.182134, -16.285902, 0.230711, -7.936227, 11.327564, -9.680424, -10.679014, 5.036187, 3.576937
