robust, target, y_pred, time_setup, time_star, time_verify, line_number, file_path, y1, y2, y3, y4, y5, y6, y7, y8, y9, y10
1, 1, 1, 0.006039, 0.070491, 0.102130, 1, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0026.mat, 205.277725, 35.412579, 177.662292, 45.124516, -2.984577, -96.290810, 95.396881, -172.320892, -162.661179, -198.254211
1, 1, 1, 0.004475, 0.073263, 0.039319, 2, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0001.mat, 166.435608, 32.576271, 138.555389, 48.404533, 15.865205, -111.196167, 71.783791, -138.396942, -121.985168, -165.994202
1, 1, 1, 0.004437, 0.062064, 0.041650, 3, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0039.mat, 220.074326, 36.815159, 185.186188, 34.652569, 4.061490, -84.021477, 98.387505, -181.443436, -172.160797, -207.905884
1, 1, 1, 0.004503, 0.063347, 0.020228, 4, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0035.mat, 246.108612, 49.837440, 209.081482, 30.247654, 26.151524, -106.333534, 120.617058, -210.544312, -158.929214, -220.309586
1, 1, 1, 0.005140, 0.065289, 0.041316, 5, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0053.mat, 203.404709, 41.266495, 158.560379, 20.958660, 37.242798, -86.717545, 85.502014, -164.000610, -132.201904, -186.262207
1, 1, 1, 0.004405, 0.074374, 0.019661, 6, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0048.mat, 147.177139, 32.195164, 133.113403, 32.190121, 14.524999, -90.583420, 79.435982, -133.074051, -89.186615, -133.436920
1, 1, 1, 0.004177, 0.076997, 0.039614, 7, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0044.mat, 199.596436, 35.496101, 174.531372, 43.524555, -1.235202, -96.208267, 95.494972, -169.691437, -153.600571, -190.836823
1, 1, 1, 0.004236, 0.071505, 0.019424, 8, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0059.mat, 226.381744, 31.291794, 194.256348, 40.260998, 8.982686, -93.288994, 97.063408, -189.541275, -185.320786, -215.475677
1, 1, 1, 0.004298, 0.065484, 0.038456, 9, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0072.mat, 183.571991, 33.312233, 160.616714, 64.465759, -0.018001, -127.730453, 83.187477, -155.746445, -147.111664, -187.760529
1, 1, 1, 0.004357, 0.063323, 0.041428, 10, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0016.mat, 173.770889, 27.539314, 155.449432, 46.752827, -16.356590, -84.306503, 82.545197, -147.242050, -149.168320, -172.237030
