robust, target, y_pred, time_setup, time_star, time_verify, line_number, file_path, y1, y2, y3, y4, y5, y6, y7, y8, y9, y10
1, 1, 1, 0.006989, 0.086177, 0.018026, 1, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0026.mat, 70.129128, -69.808289, 64.851021, 16.713888, -27.279943, 29.382544, -3.693422, -2.574194, -31.242453, 44.572830
1, 1, 1, 0.004170, 0.062445, 0.020232, 2, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0001.mat, 112.095795, -111.525642, 107.164124, 24.732317, -68.256996, 64.627121, -8.127777, 11.603613, -57.639313, 63.890179
1, 1, 1, 0.004294, 0.062420, 0.020932, 3, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0039.mat, 100.729118, -107.588486, 91.740532, 18.462566, -48.270275, 52.478962, 7.754155, 4.013506, -54.675766, 50.364292
1, 1, 1, 0.005041, 0.068666, 0.019911, 4, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0035.mat, 140.188797, -145.470551, 132.650131, 26.527159, -91.247337, 88.122353, 0.663629, 19.833471, -79.628799, 69.191956
1, 1, 1, 0.005302, 0.068312, 0.025691, 5, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0053.mat, 111.612823, -126.881332, 98.772652, 15.481234, -53.036541, 61.761936, 23.127144, 6.164560, -67.726311, 44.515308
1, 1, 1, 0.005558, 0.075330, 0.019533, 6, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0048.mat, 98.402023, -92.794411, 93.465836, 26.433584, -42.415318, 41.543232, -15.287965, -2.326122, -40.197304, 68.955658
1, 1, 1, 0.004201, 0.079753, 0.019281, 7, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0044.mat, 96.900314, -92.916245, 89.964523, 25.868101, -31.122118, 34.054588, -11.233471, -8.686766, -37.671158, 68.811600
1, 1, 1, 0.004198, 0.077136, 0.020160, 8, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0059.mat, 112.877731, -132.054657, 99.454033, 12.703286, -60.211830, 69.100563, 29.886938, 11.410025, -74.133575, 37.481709
1, 1, 1, 0.004228, 0.071761, 0.020370, 9, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0072.mat, 119.829704, -131.012268, 110.133926, 18.797338, -72.298340, 74.660004, 13.662075, 15.061613, -72.618752, 50.933933
1, 1, 1, 0.004683, 0.065792, 0.026223, 10, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0016.mat, 117.908142, -129.323090, 111.512108, 16.401932, -94.355103, 90.345665, 12.229064, 29.754597, -79.214661, 42.531643
1, 1, 1, 0.004437, 0.063749, 0.027213, 11, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0010.mat, 124.359344, -134.304596, 117.316261, 19.247202, -92.018867, 88.827652, 9.582398, 26.044773, -79.170120, 50.226498
1, 1, 1, 0.004195, 0.061922, 0.019232, 12, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0079.mat, 148.976425, -139.738510, 145.264114, 38.497223, -88.868965, 80.204300, -26.675791, 12.018454, -67.910255, 98.073509
1, 1, 1, 0.004514, 0.062972, 0.019297, 13, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0049.mat, 191.905518, -219.823959, 178.073929, 27.390289, -80.371216, 89.719589, 37.212543, -6.677159, -112.910606, 87.056679
1, 1, 1, 0.004281, 0.063523, 0.019841, 14, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0080.mat, 83.766510, -102.062447, 72.186378, 6.886489, -43.744930, 52.697891, 29.944286, 8.936140, -58.614117, 22.059504
1, 1, 1, 0.004855, 0.064231, 0.019609, 15, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0019.mat, 127.801308, -134.754761, 120.741386, 19.174192, -69.293251, 63.872810, 3.101652, 5.116758, -66.761833, 63.754433
1, 1, 1, 0.004130, 0.084212, 0.019034, 16, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0081.mat, 128.422089, -152.048294, 105.322144, 17.227901, -18.050257, 43.312523, 41.751247, -18.768934, -70.038635, 55.096302
1, 1, 1, 0.004334, 0.078092, 0.026656, 17, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0078.mat, 110.025345, -130.292114, 92.989090, 13.231606, -34.912872, 51.089111, 34.148746, -3.650900, -66.216583, 41.333408
1, 1, 1, 0.004386, 0.077295, 0.026225, 18, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0027.mat, 78.469261, -98.091324, 62.832027, 6.993440, -13.642015, 31.011620, 35.091045, -8.436134, -48.603481, 25.181507
1, 1, 1, 0.004273, 0.075803, 0.025747, 19, C:\Users\camer\Documents\data\LibriSpeech\train-clean-100\211\122425\211-122425-0015.mat, 109.352165, -143.094437, 86.650093, 4.721303, -29.206320, 53.815334, 60.121616, -3.578314, -77.011688, 22.478416
